SamplingEvent_ID	BioSample	SRA	Sample name	bottle_id	collection_date	cruise_id	cruise_station	depth	env_biome	purl_biome	env_feature	purl_feature	env_material	purl_material	geo_loc_name	geotraces_section	lat	lon
	SAMN07136741	SRS2329697	S0274	SS2011Station15Cast17Niskin13	5/21/11	SS2011	15	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	167
	SAMN07136740	SRS2329699	S0273	SS2011Station15Cast17Niskin15	5/21/11	SS2011	15	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	167
	SAMN07136739	SRS2329700	S0272	SS2011Station11Cast12Niskin8	5/19/11	SS2011	11	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	162.998
	SAMN07136738	SRS2329696	S0271	SS2011Station11Cast12Niskin9	5/19/11	SS2011	11	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	162.998
	SAMN07136737	SRS2329698	S0270	SS2011Station11Cast12Niskin11	5/19/11	SS2011	11	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	162.998
	SAMN07136736	SRS2329703	S0269	SS2011Station11Cast12Niskin13	5/19/11	SS2011	11	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	162.998
	SAMN07136735	SRS2329705	S0268	SS2011Station11Cast12Niskin15	5/19/11	SS2011	11	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	162.998
	SAMN07136734	SRS2329701	S0267	SS2011Station7Cast9Niskin8	5/17/11	SS2011	7	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	159
	SAMN07136733	SRS2329702	S0266	SS2011Station7Cast9Niskin9	5/17/11	SS2011	7	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	159
	SAMN07136732	SRS2329584	S0265	SS2011Station7Cast9Niskin11	5/17/11	SS2011	7	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	159
	SAMN07136731	SRS2329581	S0264	SS2011Station7Cast9Niskin13	5/17/11	SS2011	7	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	159
	SAMN07136730	SRS2329586	S0263	SS2011Station7Cast9Niskin15	5/17/11	SS2011	7	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-30	159
	SAMN07136765	SRS2329740	S0298	632255	5/22/10	PE319	18	201	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	33.4334	-58.0503
	SAMN07136764	SRS2329742	S0297	632258	5/22/10	PE319	18	151	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	33.4334	-58.0503
	SAMN07136763	SRS2329741	S0296	632264	5/22/10	PE319	18	76	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	33.4334	-58.0503
	SAMN07136762	SRS2329485	S0295	632267	5/22/10	PE319	18	51	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	33.4334	-58.0503
	SAMN07136761	SRS2329833	S0294	632273	5/22/10	PE319	18	9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	33.4334	-58.0503
	SAMN07136718	SRS2329572	S0250	853064	11/2/10	KN199-4	12	2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.4	-24.4998
	SAMN07136717	SRS2329577	S0249	842816	11/2/10	KN199-4	12	185.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39978	-24.4998
	SAMN07136716	SRS2329567	S0248	842813	11/2/10	KN199-4	12	136.5	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39978	-24.4998
	SAMN07136715	SRS2329566	S0247	842810	11/2/10	KN199-4	12	91.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39978	-24.4998
	SAMN07136714	SRS2329568	S0246	842807	11/2/10	KN199-4	12	71.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39978	-24.4998
	SAMN07136713	SRS2329570	S0245	842804	11/2/10	KN199-4	12	50.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39978	-24.4998
	SAMN07136712	SRS2329879	S0244	842801	11/2/10	KN199-4	12	31.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39978	-24.4998
	SAMN07136711	SRS2329876	S0243	853163	10/30/10	KN199-4	10	2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.3487	-20.7835
	SAMN07136710	SRS2329882	S0242	842081	10/30/10	KN199-4	10	185	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.35162	-20.81672
	SAMN07136709	SRS2329883	S0241	842078	10/30/10	KN199-4	10	140.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.35162	-20.81672
	SAMN07136708	SRS2329877	S0240	842075	10/30/10	KN199-4	10	101	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.35162	-20.81672
	SAMN07136707	SRS2329878	S0239	842072	10/30/10	KN199-4	10	86.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.35162	-20.81672
	SAMN07136706	SRS2329884	S0238	842069	10/30/10	KN199-4	10	51.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.35162	-20.81672
	SAMN07136705	SRS2329885	S0237	853052	10/24/10	KN199-4	7	2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24	-22.0001
	SAMN07136704	SRS2329880	S0236	841904	10/24/10	KN199-4	7	349	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.00011	-22.00011
	SAMN07136703	SRS2329881	S0235	841901	10/24/10	KN199-4	7	201.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.00011	-22.00011
	SAMN07136702	SRS2329757	S0234	841898	10/24/10	KN199-4	7	151.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.00011	-22.00011
	SAMN07136701	SRS2329758	S0233	841895	10/24/10	KN199-4	7	72.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.00011	-22.00011
	SAMN07136700	SRS2329756	S0232	841892	10/24/10	KN199-4	7	57.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.00011	-22.00011
	SAMN07136699	SRS2329755	S0231	841889	10/24/10	KN199-4	7	33.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.00011	-22.00011
	SAMN07136647	SRS2329841	S0172	634352	6/16/10	PE321	23	200	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	28.0905	-67.5015
	SAMN07136646	SRS2329843	S0171	634355	6/16/10	PE321	23	150	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	28.0905	-67.5015
	SAMN07136645	SRS2329840	S0170	634358	6/16/10	PE321	23	87	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	28.0905	-67.5015
	SAMN07136644	SRS2329845	S0169	634361	6/16/10	PE321	23	76	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	28.0905	-67.5015
	SAMN07136643	SRS2329844	S0168	634370	6/16/10	PE321	23	8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	28.0905	-67.5015
	SAMN07136642	SRS2329458	S0167	633842	6/13/10	PE321	21	202	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	31.6667	-64.167
	SAMN07136641	SRS2329459	S0166	633845	6/13/10	PE321	21	150	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	31.6667	-64.167
	SAMN07136640	SRS2329452	S0165	633848	6/13/10	PE321	21	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	31.6667	-64.167
	SAMN07136639	SRS2329451	S0164	633851	6/13/10	PE321	21	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	31.6667	-64.167
	SAMN07136638	SRS2329454	S0163	633860	6/13/10	PE321	21	10	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	31.6667	-64.167
	SAMN07136637	SRS2329453	S0162	631523	5/11/10	PE319	11	201	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	47.8007	-39.399
	SAMN07136636	SRS2329456	S0161	631526	5/11/10	PE319	11	152	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	47.8007	-39.399
	SAMN07136635	SRS2329455	S0160	631529	5/11/10	PE319	11	101	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	47.8007	-39.399
	SAMN07136634	SRS2329457	S0159	631532	5/11/10	PE319	11	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	47.8007	-39.399
	SAMN07136633	SRS2329460	S0158	631535	5/11/10	PE319	11	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	47.8007	-39.399
	SAMN07136632	SRS2329629	S0157	631541	5/11/10	PE319	11	9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	47.8007	-39.399
	SAMN07136631	SRS2329634	S0156	633515	6/19/10	PE321	27	200	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	22.3411	-63.5833
	SAMN07136630	SRS2329627	S0155	633518	6/19/10	PE321	27	127	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	22.3411	-63.5833
	SAMN07136629	SRS2329625	S0154	633521	6/19/10	PE321	27	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	22.3411	-63.5833
	SAMN07136628	SRS2329623	S0153	633524	6/19/10	PE321	27	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	22.3411	-63.5833
	SAMN07136627	SRS2329624	S0152	633533	6/19/10	PE321	27	12	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	22.3411	-63.5833
	SAMN07136626	SRS2329631	S0151	633227	6/17/10	PE321	25	202	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	24.7143	-67.0726
	SAMN07136625	SRS2329630	S0150	633230	6/17/10	PE321	25	152	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	24.7143	-67.0726
	SAMN07136624	SRS2329626	S0149	633233	6/17/10	PE321	25	119	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	24.7143	-67.0726
	SAMN07136623	SRS2329628	S0148	633236	6/17/10	PE321	25	77	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	24.7143	-67.0726
	SAMN07136622	SRS2329776	S0147	633245	6/17/10	PE321	25	11	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	24.7143	-67.0726
	SAMN07136621	SRS2329773	S0145	846509	12/7/11	KN204	22	389.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136620	SRS2329768	S0144	846506	12/7/11	KN204	22	283.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136619	SRS2329767	S0143	846503	12/7/11	KN204	22	233.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136618	SRS2329766	S0142	846500	12/7/11	KN204	22	183.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136617	SRS2329764	S0141	846497	12/7/11	KN204	22	123.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136616	SRS2329772	S0140	846494	12/7/11	KN204	22	84	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136615	SRS2329771	S0139	846491	12/7/11	KN204	22	74.5	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136614	SRS2329769	S0138	846488	12/7/11	KN204	22	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	19.43336	-29.38323
	SAMN07136613	SRS2329770	S0137	844550	11/15/11	KN204	6	284.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136612	SRS2329427	S0136	844547	11/15/11	KN204	6	232.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136611	SRS2329426	S0135	844544	11/15/11	KN204	6	160	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136610	SRS2329422	S0134	844541	11/15/11	KN204	6	139.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136609	SRS2329423	S0133	844538	11/15/11	KN204	6	111.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136608	SRS2329424	S0132	844535	11/15/11	KN204	6	89.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136607	SRS2329430	S0131	844532	11/15/11	KN204	6	64.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136606	SRS2329418	S0130	844529	11/15/11	KN204	6	39.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	37.60731	-68.3895
	SAMN07136605	SRS2329420	S0129	844364	11/12/11	KN204	4	285.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136604	SRS2329419	S0128	844361	11/12/11	KN204	4	236.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136603	SRS2329421	S0127	844358	11/12/11	KN204	4	184.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136602	SRS2329515	S0126	844355	11/12/11	KN204	4	135.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136601	SRS2329512	S0125	844352	11/12/11	KN204	4	111.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136600	SRS2329524	S0124	844349	11/12/11	KN204	4	90.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136599	SRS2329522	S0123	844346	11/12/11	KN204	4	65.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136598	SRS2329525	S0122	844343	11/12/11	KN204	4	39.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.32433	-68.87553
	SAMN07136597	SRS2329523	S0120	845141	11/8/11	KN204	1	285.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
	SAMN07136596	SRS2329519	S0119	845135	11/8/11	KN204	1	185.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
	SAMN07136595	SRS2329518	S0118	845132	11/8/11	KN204	1	135.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
	SAMN07136594	SRS2329521	S0117	845129	11/8/11	KN204	1	109.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
