Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20111005T0027Z_132_EVENT_NET	SV Tara	TARA_20110928Z	TARA_132	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	10/5/11 0:27	31.5237	-159.0351	NA	0.030299	0.034157	0.029528677	0.045792451	0.001120276	0.00612237	0.076485879	0.060928561	NA	104.7754784	NA	60	75	47	48	110	58	52	16	128	25.1496	19.6369	18.206	25.1224	25.0223	15.4684	19.8283	21.057	25.1402	14.4629	35.3624	34.7913	34.7598	35.3685	35.3698	34.5608	34.7706	34.8262	35.3638	34.5126	23.447	24.5804	24.9202	23.4624	23.4939	25.413	24.5146	24.2285	23.4513	25.5956	1.75E-05	0.00026885	9.38E-05	0.00016096	0.0010423	0.00013479	0.00038098	0.00063873	7.53E-06	5.97E-05	0.040949	0.084107	0.091086	0.040949	0.048931	0.25646	0.077231	0.066657	0.040949	0.19743	197.5869	240.4882	237.672	211.8322	221.2146	223.9911	242.4693	241.0111	198.1528	212.8948	-0.6439	-1.6229	-2.0291	-1.0397	-0.8474	-1.973	-0.63162	-0.49305	-1.2488	1.2485
TARA_20111004T2128Z_132_EVENT_NET	SV Tara	TARA_20110928Z	TARA_132	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	10/4/11 21:28	31.4901	-159.0669	NA	0.024466	0.028606	0.02898077	0.045310937	0.00110274	0.006095226	0.063795653	0.049202826	NA	106.7511024	NA	72	93	51	51	112	61	58	533	531	25.0957	18.8326	17.3467	25.0426	25.0426	15.7931	19.9474	20.5234	7.0623	7.0827	35.3525	34.8146	34.7156	35.3485	35.3485	34.5862	34.7775	34.7819	34.165	34.1644	23.456	24.8049	25.0966	23.472	23.472	25.3598	24.4887	24.3392	26.6343	26.631	6.85E-06	0.00020433	6.23E-05	0.0013048	0.0013048	0.0001119	0.00037258	0.0004919	NA	1.07E-05	0.03897	0.054881	0.11119	0.040949	0.040949	0.24256	0.057339	0.048956	0.035621	0.0068856	197.518	237.1417	232.8794	222.5267	222.5267	229.2886	242.4224	241.8683	144.5099	144.8586	-0.43746	-0.68918	-1.6441	-0.16896	-0.16896	-1.7656	-0.45945	-1.1645	25.6421	24.861
TARA_20111004T1746Z_132_EVENT_PUMP	SV Tara	TARA_20110928Z	TARA_132	High Volume Peristaltic Pump	10/4/11 17:46	31.5213	-158.9958	NA	0.030299	0.034157	0.031316131	0.047787717	0.001131188	0.007367082	0.076485879	0.060928561	NA	98.84987259	NA	60	75	41	42	107	52	50	1026	1055	25.1765	18.8097	17.5938	25.1425	25.0785	15.3008	19.9969	20.4924	3.4573	3.39	35.3483	34.71	34.7272	35.3637	35.3521	34.5216	34.727	34.7425	34.5291	34.5505	23.4282	24.7306	25.0452	23.4522	23.4631	25.42	24.4369	24.3173	27.3444	27.3679	1.74E-07	0.00041844	7.42E-05	6.10E-05	0.00066983	9.42E-05	0.00051341	0.00058772	9.12E-06	7.22E-06	0.043325	0.050617	0.091178	0.040949	0.040949	0.2352	0.05656	0.048817	0	0	197.8053	240.8931	235.7782	208.2578	219.7699	226.8465	243.3905	242.695	7.4571	7.51	-0.53456	-1.7884	-1.9279	-1.8799	-1.3142	-2.2821	-1.9535	-1.8212	41.9888	42.4829
TARA_20110930T0333Z_131_EVENT_NET	SV Tara	TARA_20110928Z	TARA_131	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	9/30/11 3:33	22.7091	-158.0247	0.02748	0.02748	0.028545	0.032193279	0.047368415	0.001294232	0.007064807	0.063639385	0.04905912	24	95.12752151	84	73	94	35	71	120	3	90	515	510	26.1893	25.4943	23.6434	26.2024	26.0139	22.0473	NA	24.2482	7.0702	7.175	35.3919	35.4814	35.508	35.4331	35.5499	35.4375	NA	35.5693	34.1939	34.1953	23.1469	23.4349	24.0139	23.1755	23.3248	24.4209	NA	23.8805	26.6556	26.6422	2.45E-05	0.00021455	0.00024707	3.07E-05	0.0002426	0.00010735	NA	0.00022036	NA	6.85E-05	0.040949	0.10075	0.12177	0.046543	0.066985	0.18188	NA	0.11905	0.040949	0	196.7537	200.8916	211.5982	196.2392	199.6659	209.6877	NA	210.6615	113.0299	113.6894	-1.075	-0.7922	-0.80021	-0.94363	-0.94513	-1.8379	NA	-1.0099	24.0135	23.1458
TARA_20110930T0056Z_131_EVENT_NET	SV Tara	TARA_20110928Z	TARA_131	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	9/30/11 0:56	22.7511	-157.9632	0.02845	0.02845	0.026534	0.032775618	0.048827961	0.001503703	0.006821381	0.058224187	0.044088847	24	93.38132477	83	78	104	35	71	120	3	90	515	510	26.1893	25.4943	23.6434	26.2024	26.0139	22.0473	NA	24.2482	7.0702	7.175	35.3919	35.4814	35.508	35.4331	35.5499	35.4375	NA	35.5693	34.1939	34.1953	23.1469	23.4349	24.0139	23.1755	23.3248	24.4209	NA	23.8805	26.6556	26.6422	2.45E-05	0.00021455	0.00024707	3.07E-05	0.0002426	0.00010735	NA	0.00022036	NA	6.85E-05	0.040949	0.10075	0.12177	0.046543	0.066985	0.18188	NA	0.11905	0.040949	0	196.7537	200.8916	211.5982	196.2392	199.6659	209.6877	NA	210.6615	113.0299	113.6894	-1.075	-0.7922	-0.80021	-0.94363	-0.94513	-1.8379	NA	-1.0099	24.0135	23.1458
TARA_20110905T1840Z_128_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_128	High Volume Peristaltic Pump	9/5/11 18:40	0.0222	-153.6858	NA	0.048274	0.049125	0.042914251	0.062005857	0.001152214	0.016391051	0.101938459	0.084804207	19	72.41707611	74	47	57	22	64	43	113	15	376	298	26.2075	26.0722	26.044	26.1209	26.0235	26.0799	21.7023	26.1553	9.4818	11.842	35.282	35.3125	35.3357	35.2834	35.3503	35.3017	35.3213	35.2817	34.864	35.0118	23.0587	23.1267	23.1537	23.0878	23.1715	23.1158	24.4291	23.0752	26.814	26.511	2.80E-05	2.68E-05	3.64E-05	3.81E-05	3.68E-05	1.19E-05	0.00066091	2.03E-05	5.03E-06	3.88E-05	0.18593	0.47176	0.44176	0.29934	0.41355	0.46445	0.040949	0.24256	0	0	179.7856	175.1834	172.3642	179.9853	171.2855	176.376	126.5719	180.079	45.8513	75.9691	4.5449	4.4163	4.607	4.3696	4.6072	4.6805	8.319	4.6836	32.7202	22.8291
TARA_20110904T1800Z_128_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_128	High Volume Peristaltic Pump	9/4/11 18:00	3.00E-04	-153.6759	NA	0.048274	0.049125	0.042149311	0.06052562	0.001030999	0.016669096	0.101938459	0.084804207	19	74.3731842	74	47	57	52	77	29	101	14	483	281	26.0768	26.0631	26.0464	26.0573	25.8924	26.0728	23.2662	26.0758	8.5732	11.7766	35.2663	35.2873	35.3025	35.294	35.3641	35.2709	35.2856	35.2665	34.8147	35.0082	23.0879	23.1106	23.128	23.1177	23.2236	23.0939	23.9568	23.0887	26.9221	26.5201	1.11E-06	1.37E-05	3.18E-05	4.60E-06	7.26E-05	1.73E-06	0.00041694	6.42E-07	4.72E-06	8.69E-05	0.29828	0.3189	0.31035	0.31497	0.28457	0.32296	0.11195	0.29931	0	0	180.2555	176.2935	174.8395	176.1664	167.6531	179.6261	136.9972	180.3683	39.0777	69.3134	0.98978	2.8629	2.6728	2.6063	3.2114	2.7664	4.7426	1.9455	32.7543	21.1338
TARA_20110522T2050Z_110_EVENT_NET	SV Tara	TARA_20110520Z	TARA_110	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	5/22/11 20:50	-1.8155	-84.629	0.056775	0.053386	0.053386	0.049685542	0.072408099	0.001752193	0.018100146	0.107931065	0.090494246	NA	61.88954353	NA	44	52	24	27	40	92	13	356	100	23.865	23.0077	22.0585	23.7509	23.6752	23.3111	20.5159	23.8395	10.742	17.8839	35.1761	35.1178	35.0802	35.1695	35.1648	35.1362	35.515	35.1743	34.9585	35.4464	23.6932	23.9017	24.1439	23.7228	23.7417	23.8274	24.8987	23.6995	26.6721	25.5218	1.81E-05	0.00015622	0.00037069	NA	4.05E-05	0.00010582	0.00020378	1.01E-05	4.44E-05	0.0017612	0.28338	0.55686	0.52535	0.39912	0.4307	0.55108	0.309	0.32296	0	0.25087	192.9812	173.8308	157.6417	189.6483	189.7918	179.3474	119.4632	192.6267	1.1929	99.864	9.6499	11.0213	12.5053	10.5091	10.7101	11.5351	14.3696	10.5069	32.4151	17.5066
TARA_20110521T1432Z_110_EVENT_NET	SV Tara	TARA_20110520Z	TARA_110	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	5/21/11 14:32	-1.9778	-84.5992	NA	0.051976	0.054154	0.049350783	0.072670121	0.001680037	0.018762087	0.108973912	0.091486909	NA	62.40125847	NA	43	52	30	33	41	74	13	369	69	23.8704	23.0078	21.9056	23.7652	23.6828	23.3804	18.4676	23.8707	10.4713	20.8679	35.1846	35.1261	35.371	35.1728	35.163	35.1343	35.517	35.185	34.9457	35.4892	23.698	23.9079	24.4067	23.7214	23.7384	23.8058	25.4313	23.6983	26.71	24.7829	1.45E-07	0.00050484	0.0003824	4.58E-05	5.85E-05	0.00010975	0.00099324	1.28E-06	8.03E-05	0.00053457	0.33644	0.40727	0.36834	0.36155	0.37547	0.40727	0.32075	0.33644	0.029598	0.32401	189.9775	162.3631	143.721	185.1634	182.814	173.7943	102.0811	190.4875	0.3817	109.6901	7.2139	7.722	9.7123	7.0261	7.1595	7.3815	14.1258	7.1753	31.4991	10.8178
TARA_20110312T1900Z_093_EVENT_NET	SV Tara	TARA_20110311Z	TARA_093	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/12/11 19:00	-33.9477	-73.0635	0.078133	0.078292	0.094701	0.082957048	0.110883106	0.002928814	0.057043724	0.1556491	0.136491618	11	39.30729675	44	28	32	23	24	29	38	14	81	80	18.2891	17.2183	16.2977	18.2799	18.1718	17.2183	15.4538	18.2949	11.5302	11.475	34.4785	34.4801	34.4372	34.4797	34.4861	34.4801	34.4394	34.4791	34.3808	34.3573	24.6825	24.9449	25.128	24.6863	24.718	24.9449	25.3208	24.6817	26.0758	26.0678	3.09E-06	0.00079264	0.00040845	0.00015144	0.00031208	0.00079264	0.00058283	4.81E-07	6.71E-05	0.00016894	0.29123	0.85511	1.036	0.40641	0.40727	0.85511	0.89377	0.34476	0.040949	0.040949	243.1912	232.587	227.2122	241.8833	240.257	232.587	218.7413	243.6895	141.8436	143.1163	-1.4973	-0.35675	0.16118	-1.4973	-1.4973	-0.35675	0.85986	-1.4754	19.9102	17.7281
TARA_20110312T1722Z_093_EVENT_NET	SV Tara	TARA_20110311Z	TARA_093	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/12/11 17:22	-34.0374	-73.09	0.087867	0.094929	0.101362	0.092704602	0.121886097	0.003170792	0.06841642	0.162488095	0.143152976	11	35.86922455	45	28	31	22	22	29	33	25	165	42	18.2057	16.1186	15.4614	18.1015	18.1015	16.1186	15.4614	17.4549	10.0265	12.4698	34.4913	34.4382	34.4074	34.4873	34.4873	34.4382	34.4074	34.471	34.7005	34.217	24.713	25.1696	25.2943	24.7362	24.7362	25.1696	25.2943	24.8808	26.5919	25.7703	1.80E-06	0.00049985	0.00042833	0.00014595	0.00014595	0.00049985	0.00042833	0.0011959	8.91E-06	0.00084374	0.26098	1.3707	1.411	0.3864	0.3864	1.3707	1.411	0.58722	0.0022794	0.70061	242.9201	247.1637	248.3955	242.8812	242.8812	247.1637	248.3955	240.7697	21.7945	213.0759	-1.424	-0.041116	0.92856	-1.4973	-1.4973	-0.041116	0.92856	-1.4973	30.5053	7.5041
TARA_20110312T1134Z_093_EVENT_PUMP	SV Tara	TARA_20110311Z	TARA_093	High Volume Peristaltic Pump	3/12/11 11:34	-34.0614	-73.1066	0.090667	0.107852	0.09999	0.09226992	0.121364526	0.00316298	0.068853587	0.16108979	0.14179005	11	35.98823547	45	28	32	25	26	29	36	14	156	50	18.0161	16.7829	15.8635	17.9569	17.8734	16.7829	15.1147	18.0072	10.1794	12.5085	34.457	34.4538	34.4166	34.4671	34.4698	34.4538	34.3728	34.4576	34.6993	34.3675	24.7336	25.0279	25.2113	24.7564	24.7789	25.0279	25.3445	24.7364	26.5647	25.8795	7.31E-07	0.0003178	0.00065373	NA	0.00052133	NA	0.00030647	2.47E-05	1.98E-05	0.00016899	0.4455	0.70803	0.82243	0.45501	0.46126	0.70803	0.72495	0.47076	0.0398	0.28527	244.6627	233.1228	225.4868	240.3378	237.8735	233.1228	218.9092	244.7833	21.9866	160.8195	-1.4973	-1.3752	0.51005	-1.4973	-1.4817	-1.3752	1.5945	-1.4973	28.1535	13.6472
TARA_20110226T1440Z_092_EVENT_NET	SV Tara	TARA_20110220Z	TARA_092	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	2/26/11 14:40	-33.6737	-71.9641	NA	0.625729	0.310553	0.164717257	0.209590189	0.002798152	0.094876364	0.356517367	0.334027047	12	25.61619949	49	13	13	11	11	13	10	13	125	NA	15.7983	15.2211	15.2211	15.6771	15.6771	15.3949	15.7983	15.3949	11.307	NA	34.5576	34.5631	34.5631	34.5606	34.5606	34.563	34.5576	34.563	34.8333	NA	25.3332	25.4663	25.4663	25.3628	25.3628	25.4277	25.3332	25.4277	26.4681	NA	0.00035809	0.00039767	0.00039767	0.00029196	0.00029196	0.00036018	0.00035809	0.00036018	NA	NA	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	0	NA	243.3753	205.7477	205.7477	225.2754	225.2754	212.5531	243.3753	212.5531	3.4555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20110226T1408Z_092_EVENT_NET	SV Tara	TARA_20110220Z	TARA_092	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	2/26/11 14:08	-33.6771	-71.9719	NA	0.625729	0.310553	0.164717257	0.209590189	0.002798152	0.094876364	0.356517367	0.334027047	12	25.61619949	49	13	13	11	11	13	10	13	125	NA	15.7983	15.2211	15.2211	15.6771	15.6771	15.3949	15.7983	15.3949	11.307	NA	34.5576	34.5631	34.5631	34.5606	34.5606	34.563	34.5576	34.563	34.8333	NA	25.3332	25.4663	25.4663	25.3628	25.3628	25.4277	25.3332	25.4277	26.4681	NA	0.00035809	0.00039767	0.00039767	0.00029196	0.00029196	0.00036018	0.00035809	0.00036018	NA	NA	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	0	NA	243.3753	205.7477	205.7477	225.2754	225.2754	212.5531	243.3753	212.5531	3.4555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20110226T1230Z_092_EVENT_NET	SV Tara	TARA_20110220Z	TARA_092	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	2/26/11 12:30	-33.688	-71.9903	NA	0.625729	0.310553	0.194898255	0.248093717	0.002561417	0.089714676	0.356517367	0.334027047	12	24.93549538	49	13	13	11	11	13	10	13	125	NA	15.7983	15.2211	15.2211	15.6771	15.6771	15.3949	15.7983	15.3949	11.307	NA	34.5576	34.5631	34.5631	34.5606	34.5606	34.563	34.5576	34.563	34.8333	NA	25.3332	25.4663	25.4663	25.3628	25.3628	25.4277	25.3332	25.4277	26.4681	NA	0.00035809	0.00039767	0.00039767	0.00029196	0.00029196	0.00036018	0.00035809	0.00036018	NA	NA	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	0	NA	243.3753	205.7477	205.7477	225.2754	225.2754	212.5531	243.3753	212.5531	3.4555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20110226T1201Z_092_EVENT_PUMP	SV Tara	TARA_20110220Z	TARA_092	High Volume Peristaltic Pump	2/26/11 12:01	-33.6895	-71.998	NA	0.625729	0.310553	0.230908267	0.315942958	0.002439993	0.091378376	0.356517367	0.334027047	12	23.94856167	49	13	13	11	11	13	10	13	125	NA	15.7983	15.2211	15.2211	15.6771	15.6771	15.3949	15.7983	15.3949	11.307	NA	34.5576	34.5631	34.5631	34.5606	34.5606	34.563	34.5576	34.563	34.8333	NA	25.3332	25.4663	25.4663	25.3628	25.3628	25.4277	25.3332	25.4277	26.4681	NA	0.00035809	0.00039767	0.00039767	0.00029196	0.00029196	0.00036018	0.00035809	0.00036018	NA	NA	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	4.9338	0	NA	243.3753	205.7477	205.7477	225.2754	225.2754	212.5531	243.3753	212.5531	3.4555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20101129T1809Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/29/10 18:09	-40.6083	-51.9557	0.040171	0.03782	0.053986	0.044997906	0.062810253	0.001483891	0.018684048	0.108746674	0.091270546	18	67.85421371	70	44	52	21	37	56	29	662	200	447	20.1887	19.8301	19.5533	20.1579	20.0002	19.2553	20.2783	4.7319	15.8692	8.9575	36.0937	36.4551	36.3791	36.1158	36.4706	36.2852	36.4847	34.3275	35.8123	34.7832	25.4211	25.7924	25.8078	25.4466	25.7587	25.8142	25.6948	27.051	26.2846	26.8369	1.48E-05	6.08E-05	5.53E-05	0.00013337	6.65E-05	8.45E-07	9.68E-05	2.50E-06	8.27E-05	2.49E-05	0.089331	0.27563	0.48582	0.12907	0.1644	0.80367	0.14192	0	0.040949	0.052781	220.6508	221.3315	219.4932	221.0054	219.5754	221.074	219.2063	265.9551	202.5295	215.369	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	23.9585	2.0145	17.2222
TARA_20101129T1430Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/29/10 14:30	-40.6297	-52.0503	0.046664	0.051175	0.053569	0.045863653	0.064082764	0.001562137	0.019521707	0.108180503	0.090731615	18	66.89892578	70	44	52	21	37	56	29	662	200	447	20.1887	19.8301	19.5533	20.1579	20.0002	19.2553	20.2783	4.7319	15.8692	8.9575	36.0937	36.4551	36.3791	36.1158	36.4706	36.2852	36.4847	34.3275	35.8123	34.7832	25.4211	25.7924	25.8078	25.4466	25.7587	25.8142	25.6948	27.051	26.2846	26.8369	1.48E-05	6.08E-05	5.53E-05	0.00013337	6.65E-05	8.45E-07	9.68E-05	2.50E-06	8.27E-05	2.49E-05	0.089331	0.27563	0.48582	0.12907	0.1644	0.80367	0.14192	0	0.040949	0.052781	220.6508	221.3315	219.4932	221.0054	219.5754	221.074	219.2063	265.9551	202.5295	215.369	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	23.9585	2.0145	17.2222
TARA_20101129T1204Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/29/10 12:04	-40.6487	-52.1511	0.069158	0.069158	0.059179	0.050417168	0.070121597	0.001921836	0.022569417	0.115564132	0.097776004	18	61.6016407	70	41	49	35	38	77	45	552	249	108	19.3044	17.8538	17.2558	19.3448	19.2158	16.3076	17.865	4.5271	11.8266	14.9015	35.7725	35.7067	35.6219	35.8112	35.8385	35.5466	35.7318	34.2529	35.2167	35.532	25.4096	25.7271	25.8083	25.4297	25.4839	25.9759	25.7436	27.0133	26.6712	26.2828	1.09E-06	7.49E-05	5.29E-05	0.00018741	0.00076404	3.49E-05	9.16E-05	4.12E-06	1.88E-05	0.00012587	0.28338	0.16019	0.15829	0.29448	0.24409	0.34759	0.15837	0	0.026632	0.18714	228.7167	238.0805	240.7266	227.426	228.4642	237.5697	236.953	288.2101	204.0081	221.242	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	23.0739	10.3935	1.4411
TARA_20101129T1121Z_080_EVENT_PUMP	SV Tara	TARA_20101126Z	TARA_080	High Volume Peristaltic Pump	11/29/10 11:21	-40.6511	-52.182	0.05134	0.052594	0.053978	0.050183948	0.068810672	0.001926048	0.02304807	0.108735841	0.091260232	18	61.79784203	70	44	52	35	38	77	45	552	249	108	19.3044	17.8538	17.2558	19.3448	19.2158	16.3076	17.865	4.5271	11.8266	14.9015	35.7725	35.7067	35.6219	35.8112	35.8385	35.5466	35.7318	34.2529	35.2167	35.532	25.4096	25.7271	25.8083	25.4297	25.4839	25.9759	25.7436	27.0133	26.6712	26.2828	1.09E-06	7.49E-05	5.29E-05	0.00018741	0.00076404	3.49E-05	9.16E-05	4.12E-06	1.88E-05	0.00012587	0.28338	0.16019	0.15829	0.29448	0.24409	0.34759	0.15837	0	0.026632	0.18714	228.7167	238.0805	240.7266	227.426	228.4642	237.5697	236.953	288.2101	204.0081	221.242	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	23.0739	10.3935	1.4411
TARA_20100712T0559Z_065_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_065	High Volume Peristaltic Pump	7/12/10 5:59	-35.1728	26.2868	NA	0.058705	0.066731	0.055393714	0.08099281	0.001182137	0.027958588	0.124860016	0.106690392	NA	55.83328056	NA	29	34	77	78	20	88	679	1186	NA	21.8197	21.8225	21.8237	21.774	21.7111	21.8197	20.667	10.4549	5.1588	NA	35.6139	35.6141	35.6139	35.6144	35.6149	35.614	35.7398	35.0302	34.7381	NA	24.612	24.6124	24.6122	24.6288	24.6468	24.6126	25.0282	26.7853	27.3323	NA	5.07E-07	7.27E-07	7.42E-07	0.00010948	0.00045939	2.24E-07	0.0003981	7.47E-06	9.63E-06	NA	0.2173	0.22713	0.21249	0.20748	0.20517	0.22443	0.040949	0	0	NA	206.2062	206.6055	206.4587	183.4817	178.266	206.6512	192.1944	215.5033	150.2754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	3/22/10 9:29	17.4814	67.9947	NA	0.0535	0.045876	0.054374248	0.075734921	0.000926356	0.038698012	0.097091275	0.080220177	NA	57.21803284	NA	50	60	20	37	53	36	44	491	64	27.595	26.5764	26.1023	27.5622	27.4255	26.575	27.4342	27.055	12.3737	25.4292	36.3979	36.7653	36.6899	36.413	36.788	36.7763	36.7874	36.8182	35.8038	36.473	23.4515	24.0581	24.1523	23.4743	23.801	24.067	23.7977	23.944	27.0265	24.1995	3.87E-05	3.75E-05	NA	4.72E-05	6.72E-05	6.21E-05	2.22E-05	0.00040226	9.16E-07	0.00015506	0.070733	0.36064	0.39987	0.091086	0.11196	0.37645	0.11119	0.1781	0.022308	0.36408	193.177	199.1728	147.3586	191.4531	194.1081	198.3261	193.527	197.7306	2.8099	139.2464	-0.26948	-0.059898	-0.85526	-0.037917	-1.7772	0.16714	-0.47947	-0.16085	28.6449	1.5759
TARA_20100322T0305Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	3/22/10 3:04	17.5294	67.9576	NA	0.0535	0.045876	0.052068582	0.072122272	0.000860303	0.039487824	0.097091275	0.080220177	NA	59.41957283	NA	50	60	13	27	44	23	33	643	NA	27.5337	26.395	24.8041	27.5572	27.3612	26.5754	27.5307	26.9606	11.4159	NA	36.4026	36.7533	36.3088	36.4322	36.7989	36.7841	36.7788	36.8143	35.7654	NA	23.475	24.1067	24.2676	23.4898	23.8293	24.0721	23.7588	23.9706	27.1823	NA	3.49E-06	7.21E-05	7.70E-06	0.00018608	0.00014829	6.64E-05	0.00011088	0.00021703	5.54E-06	NA	0.10924	0.28338	0.2343	0.10564	0.072726	0.2797	0.068955	0.1116	0	NA	193.7806	155.3176	92.3219	193.0567	194.997	196.7945	193.7795	197.4547	2.6992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
