SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_N000003246	SAMEA2730873	0.13371	5	5	This sample (TARA_N000003246) was collected during the Tara Oceans expedition (2009-2013) at station TARA_146 (latitudeN=34.7942, longitudeE=-71.2229) on date/time=2012-02-15T16:08, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003247.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-15T16:25	2012-02-15T16:08	TARA_20120215T1608Z_146_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:25Z	public	2014-05-01Z	34.804	34.7942	-71.218	-71.2229	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	0.814183	213.802	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N20-180	ERS494259	36.542667	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS494259	TARA_20120212Z	SV Tara	TARA_146	20	180	19.435458	TARA_20120215T1608Z_146_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000003246
TARA_N000003240	SAMEA2730869	0.13371	5	5	This sample (TARA_N000003240) was collected during the Tara Oceans expedition (2009-2013) at station TARA_146 (latitudeN=34.7631, longitudeE=-71.2422) on date/time=2012-02-15T15:15, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003241.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-15T15:31	2012-02-15T15:15	TARA_20120215T1515Z_146_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:25Z	public	2014-05-01Z	34.7726	34.7631	-71.2361	-71.2422	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	0.814183	213.802	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS494255	36.542667	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS494255	TARA_20120212Z	SV Tara	TARA_146	180	2000	19.435458	TARA_20120215T1515Z_146_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000003240
TARA_N000003223	SAMEA2730594	0.320247	5	5	This sample (TARA_N000003223) was collected during the Tara Oceans expedition (2009-2013) at station TARA_145 (latitudeN=39.194, longitudeE=-70.0499) on date/time=2012-02-02T15:44, using a PLANKTON NET, TYPE=Single, MESH_Size_(μm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003224.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-02T16:02	2012-02-02T15:44	TARA_20120202T1544Z_145_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:13Z	public	2014-05-01Z	39.1889	39.194	-70.0346	-70.0499	(search radius=5 degrees) Marine Ecoregion:Gulf of Maine/Bay of Fundy (MRGID:21849), Marine Ecoregion:Virginian (MRGID:21853)	5.03906	235.065833	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N5-20	ERS494199	35.1468	PLANKTON NET, TYPE=Single, MESH_Size_(ÔøΩm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5	ERS494199	TARA_20120126Z	SV Tara	TARA_145	5	20	14.07945	TARA_20120202T1544Z_145_EVENT_NET_N1_S_(5 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000003223
TARA_N000003231	SAMEA2731031	0.320247	5	5	This sample (TARA_N000003231) was collected during the Tara Oceans expedition (2009-2013) at station TARA_145 (latitudeN=39.2214, longitudeE=-70.0322) on date/time=2012-02-02T13:48, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003232.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-02T14:00	2012-02-02T13:48	TARA_20120202T1348Z_145_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:31Z	public	2014-05-01Z	39.218	39.2214	-70.0325	-70.0322	(search radius=5 degrees) Marine Ecoregion:Gulf of Maine/Bay of Fundy (MRGID:21849), Marine Ecoregion:Virginian (MRGID:21853)	5.03906	235.065833	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS494191	35.1468	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS494191	TARA_20120126Z	SV Tara	TARA_145	180	2000	14.07945	TARA_20120202T1348Z_145_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003231
TARA_N000003215	SAMEA2623639	0.296307	5	5	This sample (TARA_N000003215) was collected during the Tara Oceans expedition (2009-2013) at station TARA_145 (latitudeN=39.2305, longitudeE=-70.0377) on date/time=2012-02-02T11:52, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003216.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-02T13:52	2012-02-02T11:52	TARA_20120202T1152Z_145_EVENT_PUMP	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:12Z	public	2014-05-01Z	39.2173	39.2305	-72.0327	-70.0377	(search radius=5 degrees) Marine Ecoregion:Gulf of Maine/Bay of Fundy (MRGID:21849), Marine Ecoregion:Virginian (MRGID:21853)	3.478193	233.859	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W0.8->	ERS494182	35.18335	PUMP (High Volume Peristaltic Pump)	ERS494182	TARA_20120126Z	SV Tara	TARA_145	0.8		14.11885	TARA_20120202T1152Z_145_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000003215
TARA_N000003191	SAMEA2730691	0.194448	5	5	This sample (TARA_N000003191) was collected during the Tara Oceans expedition (2009-2013) at station TARA_144 (latitudeN=36.345, longitudeE=-72.7586) on date/time=2012-01-30T02:39, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003192.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-30T02:55	2012-01-30T02:39	TARA_20120130T0239Z_144_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:17Z	public	2014-05-01Z	36.3422	36.345	-72.7462	-72.7586	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	-0.008183	202.47775	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS494147	36.4108	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS494147	TARA_20120126Z	SV Tara	TARA_144	180	2000	22.550758	TARA_20120130T0239Z_144_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003191
TARA_N000003175	SAMEA2623601	0.194448	5	5	This sample (TARA_N000003175) was collected during the Tara Oceans expedition (2009-2013) at station TARA_144 (latitudeN=36.3698, longitudeE=-72.9669) on date/time=2012-01-29T20:01, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003176.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-29T22:22	2012-01-29T20:01	TARA_20120129T2001Z_144_EVENT_PUMP	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:17Z	public	2014-05-01Z	36.3551	36.3698	-72.8046	-72.9669	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	-0.008183	202.47775	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W0.8->	ERS494129	36.4108	PUMP (High Volume Peristaltic Pump)	ERS494129	TARA_20120126Z	SV Tara	TARA_144	0.8		22.550758	TARA_20120129T2001Z_144_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000003175
TARA_N000003148	SAMEA2730839	0.145472	40	40	This sample (TARA_N000003148) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.8253, longitudeE=-79.6833) on date/time=2012-01-16T20:52, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003147.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T21:12	2012-01-16T20:52	TARA_20120116T2052Z_143_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:23Z	public	2014-05-01Z	29.8373	29.8253	-79.6938	-79.6833	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	0.679095	195.140357	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS494070	36.2134	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS494070	TARA_20111230Z	SV Tara	TARA_143	180	2000	24.791457	TARA_20120116T2052Z_143_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003148
TARA_N000003146	SAMEA2730960	0.145472	40	40	This sample (TARA_N000003146) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.8103, longitudeE=-79.668) on date/time=2012-01-16T20:24, using a PLANKTON NET, TYPE=Single, MESH_Size_(μm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003145.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T20:47	2012-01-16T20:24	TARA_20120116T2024Z_143_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:28Z	public	2014-05-01Z	29.8227	29.8103	-79.6807	-79.668	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	0.679095	195.140357	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N5-20	ERS494064	36.2134	PLANKTON NET, TYPE=Single, MESH_Size_(ÔøΩm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5	ERS494064	TARA_20111230Z	SV Tara	TARA_143	5	20	24.791457	TARA_20120116T2024Z_143_EVENT_NET_N1_D_(40 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000003146
TARA_N000003156	SAMEA2730834	0.159252	40	40	This sample (TARA_N000003156) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.7902, longitudeE=-79.6437) on date/time=2012-01-16T19:44, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003155.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T20:17	2012-01-16T19:44	TARA_20120116T1944Z_143_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:22Z	public	2014-05-01Z	29.8064	29.7902	-79.6631	-79.6437	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	0.417502	193.294286	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N20-180	ERS494060	36.245586	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS494060	TARA_20111230Z	SV Tara	TARA_143	20	180	25.049571	TARA_20120116T1944Z_143_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000003156
TARA_N000003153	SAMEA2730956	0.120616	5	5	This sample (TARA_N000003153) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.7812, longitudeE=-79.6299) on date/time=2012-01-16T19:22, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003154.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T19:39	2012-01-16T19:22	TARA_20120116T1922Z_143_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:28Z	public	2014-05-01Z	29.7879	29.7812	-79.64	-79.6299	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	0.448112	193.8567	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N20-180	ERS494055	36.23844	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS494055	TARA_20111230Z	SV Tara	TARA_143	20	180	25.02544	TARA_20120116T1922Z_143_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000003153
TARA_N000003141	SAMEA2730657	0.160347	5	5	This sample (TARA_N000003141) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.6721, longitudeE=-79.5929) on date/time=2012-01-16T14:25, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003142.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T14:41	2012-01-16T14:25	TARA_20120116T1425Z_143_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:16Z	public	2014-05-01Z	29.6757	29.6721	-79.6016	-79.5929	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	1.190321	192.00275	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS494045	36.212042	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS494045	TARA_20111230Z	SV Tara	TARA_143	180	2000	24.997917	TARA_20120116T1425Z_143_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003141
TARA_N000003098	SAMEA2730939	0.147173	125	125	This sample (TARA_N000003098) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.5773, longitudeE=-88.4308) on date/time=2012-01-09T18:52, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 123-127 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003097.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-09T19:21	2012-01-09T18:52	TARA_20120109T1852Z_142_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:27Z	public	2014-05-01Z	25.5896	25.5773	-88.437	-88.4308	(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)	-1.381353	193.245682	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS493976	36.163441	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS493976	TARA_20111230Z	SV Tara	TARA_142	180	2000	24.930441	TARA_20120109T1852Z_142_EVENT_NET_N1+N2_D_(125 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003098
TARA_N000003089	SAMEA2730918	0.163338	5	5	This sample (TARA_N000003089) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.5593, longitudeE=-88.4126) on date/time=2012-01-09T15:04, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003090.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-09T15:20	2012-01-09T15:04	TARA_20120109T1504Z_142_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:26Z	public	2014-05-01Z	25.5662	25.5593	-88.417	-88.4126	(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)	-2.2118	194.2675	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS493965	36.193733	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS493965	TARA_20111230Z	SV Tara	TARA_142	180	2000	24.96555	TARA_20120109T1504Z_142_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003089
TARA_N000003081	SAMEA2623477	0.163338	5	5	This sample (TARA_N000003081) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.5264, longitudeE=-88.394) on date/time=2012-01-09T13:41, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003082.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-09T14:05	2012-01-09T13:41	TARA_20120109T1341Z_142_EVENT_PUMP	GSC	Genoscope	2016-11-03T17:01:58Z	2015-11-04T11:48:27Z	public	2014-05-01Z	25.5416	25.5264	88.4044	-88.394	(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)	-2.2118	194.2675	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W0.8->	ERS493952	36.193733	PUMP (High Volume Peristaltic Pump)	ERS493952	TARA_20111230Z	SV Tara	TARA_142	0.8		24.96555	TARA_20120109T1341Z_142_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000003081
TARA_N000003039	SAMEA2732983	0.4664	5	5	This sample (TARA_N000003039) was collected during the Tara Oceans expedition (2009-2013) at station TARA_139 (latitudeN=6.4808, longitudeE=-94.9704) on date/time=2011-12-15T15:25, using a PLANKTON NET, TYPE=Single, MESH_Size_(μm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003040.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-15T15:33	2011-12-15T15:25	TARA_20111215T1525Z_139_EVENT_NET	GSC	Genoscope	2016-11-03T17:01:59Z	2015-11-04T11:49:51Z	public	2014-05-01Z	6.4791	6.4808	-94.9751	-94.9704	(search radius=5 degrees) Marine Province:Tropical East Pacific (MRGID:21769), Marine Ecoregion:Northern Galapagos Islands (MRGID:21871)	2.892241	157.176	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N5-20	ERS493860	33.102675	PLANKTON NET, TYPE=Single, MESH_Size_(ÔøΩm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5	ERS493860	TARA_20111124Z	SV Tara	TARA_139	5	20	26.273758	TARA_20111215T1525Z_139_EVENT_NET_N1_S_(5 m)_PROT_NUC-DNA(1L)_N5-20_TARA_N000003039
